name,specialties,city,experience,fee,photoUrl,rating,about,isAvailableForCallNow
Dr. Usama Faizan,"Gastroenterologist",Sheikhupura,8.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Usama Faizan is a dedicated professional with a passion for patient care.,True
Dr. Syed Tayyab Hassan,"Orthopedic Surgeon",No Address Available,10.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Syed Tayyab Hassan is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Taqi,"Orthopedic Surgeon",No Address Available,6.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Taqi is a dedicated professional with a passion for patient care.,True
Dr. Adnan Ullah Hashmi,"Pediatrician",Sheikhupura,10.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Adnan Ullah Hashmi is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Awais Butt,"Pediatrician",Sheikhupura,9.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Awais Butt is a dedicated professional with a passion for patient care.,False
Dr. M Hassan,"General Physician",Sheikhupura,5.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. M Hassan is a dedicated professional with a passion for patient care.,False
Dr. Iram Ehmad,"General Physician",No Address Available,5.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Iram Ehmad is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Abdullah Hashmi,"Internal Medicine Specialist",Lahore,4.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Abdullah Hashmi is a dedicated professional with a passion for patient care.,False
Dr. Shahid Iqbal,"General Physician",Faisalabad,1.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Shahid Iqbal is a dedicated professional with a passion for patient care.,False
Dr. Nazia Yousaf,"General Physician",Sheikhupura,15.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Nazia Yousaf is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Zeeshan Arif,"General Physician",No Address Available,1.5,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Zeeshan Arif is a dedicated professional with a passion for patient care.,False
Dr. Arslan Sarwar,"General Physician",Sheikhupura,1.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Arslan Sarwar is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Younas Munir,"General Physician",Sheikhupura,4.0,0.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Muhammad Younas Munir is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Qasim Umer,"Nephrologist",No Address Available,5.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Dr. Muhammad Qasim Umer is a dedicated professional with a passion for patient care.,True
Dr. Shahzaib,"Neuro Surgeon",Sheikhupura,5.0,2500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Shahzaib is a dedicated professional with a passion for patient care.,True
Dr. Syeda Mehr Batool,"Pediatrician",No Address Available,6.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Syeda Mehr Batool is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Imran Haider,"Pediatrician",shorkot,5.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Imran Haider is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Hamza Tariq,"General Physician",No Address Available,3.0,250.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Muhammad Hamza Tariq is a dedicated professional with a passion for patient care.,False
Dr. Sajjad Hussain,"Gastroenterologist",Skardu,8.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Sajjad Hussain is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Younus,"General Physician",No Address Available,1.0,200.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Younus is a dedicated professional with a passion for patient care.,True
Dr. Fiza Sharaf,"Gynecologist",Sukkur,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Fiza Sharaf is a dedicated professional with a passion for patient care.,True
Dr. Arooba Bhutto,"Gynecologist",Sukkur,8.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Arooba Bhutto is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Naveed Mahar,"Urologist",No Address Available,6.0,3000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Naveed Mahar is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Nasir Soomro,"Pulmonologist / Lung Specialist",No Address Available,5.0,750.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Dr. Muhammad Nasir Soomro is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Muhammad Younis,"Orthopedic Surgeon",No Address Available,8.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,88.0,Dr. Asst. Prof. Dr. Muhammad Younis is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Sijad Ahmed Mahar,"Orthopedic Surgeon",Sukkur,16.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Sijad Ahmed Mahar is a dedicated professional with a passion for patient care.,True
Dr. Sajid Ali,"Pediatrician",No Address Available,5.0,100.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,95.0,Dr. Dr. Sajid Ali is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Zubair,"Pediatrician",No Address Available,7.0,150.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Zubair is a dedicated professional with a passion for patient care.,True
Dr. Mehmood Ahmed,"Pediatrician",Sukkur,10.0,750.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Mehmood Ahmed is a dedicated professional with a passion for patient care.,False
Dr. Rubab Fatima,"General Physician",No Address Available,3.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Rubab Fatima is a dedicated professional with a passion for patient care.,True
Dr. Ubedullah Buriro,"General Physician",No Address Available,10.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Ubedullah Buriro is a dedicated professional with a passion for patient care.,False
Dr. Mahnoor,"General Physician",No Address Available,2.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Mahnoor is a dedicated professional with a passion for patient care.,False
Dr. Ihsan Ullah,"General Physician",No Address Available,2.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Ihsan Ullah is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Saleh,"General Physician",No Address Available,3.0,300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Muhammad Saleh is a dedicated professional with a passion for patient care.,True
Dr. Rida Babar,"General Physician",No Address Available,2.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Rida Babar is a dedicated professional with a passion for patient care.,False
Dr. Tanveer Shaikh,"Nephrologist",Sukkur,4.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Dr. Tanveer Shaikh is a dedicated professional with a passion for patient care.,False
Prof. Dr. Abdul Nasir Siddiqui,"Ent Specialist",No Address Available,38.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Prof. Dr. Abdul Nasir Siddiqui is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Ishfaque Ahmed,"Neuro Surgeon",Sukkur,8.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Ishfaque Ahmed is a dedicated professional with a passion for patient care.,True
Dr. Mohammad Usman Khan,"Neurologist",Swabi,14.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Mohammad Usman Khan is a dedicated professional with a passion for patient care.,True
Dr. Sara Gul,"Gynecologist",Swabi,13.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Sara Gul is a dedicated professional with a passion for patient care.,True
Dr. Alia Zeb,"Gynecologist",Islamabad,15.0,1200.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Alia Zeb is a dedicated professional with a passion for patient care.,True
Dr. Asma Gul,"Gynecologist",Swabi,5.0,300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Asma Gul is a dedicated professional with a passion for patient care.,True
Dr. Saima Iram,"Gynecologist",Swabi,9.0,300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Saima Iram is a dedicated professional with a passion for patient care.,False
Dr. Sajjida Usman,"Gynecologist",Swabi,50.0,300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Sajjida Usman is a dedicated professional with a passion for patient care.,False
Dr. Nasreen Akhtar,"Gynecologist",Swabi,40.0,300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Nasreen Akhtar is a dedicated professional with a passion for patient care.,False
Dr. Rukhsana,"Gynecologist",Swabi,10.0,300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Rukhsana is a dedicated professional with a passion for patient care.,True
Dr. Iqbal Begum,"Gynecologist",Swabi,40.0,300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Iqbal Begum is a dedicated professional with a passion for patient care.,True
Dr. Zil E Huma,"Gynecologist",Swabi,11.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Zil E Huma is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Zubair,"Gastroenterologist",Topi,5.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Zubair is a dedicated professional with a passion for patient care.,False
Dr. Iltaf,"Gastroenterologist",Swabi,10.0,400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Iltaf is a dedicated professional with a passion for patient care.,True
Dr. Fazal Mannan,"Gastroenterologist",Swabi,20.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Fazal Mannan is a dedicated professional with a passion for patient care.,False
Dr. Lal Zada,"Pulmonologist / Lung Specialist",Swabi,13.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Lal Zada is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Arsalan Mabood,"Orthopedic Surgeon",Swabi,10.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Arsalan Mabood is a dedicated professional with a passion for patient care.,False
Assoc. Prof. Dr. Sajjad Ur Rehman,"Pediatrician",Swabi,12.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Assoc. Prof. Dr. Sajjad Ur Rehman is a dedicated professional with a passion for patient care.,False
Dr. Inayat Ullah,"Pediatrician",Swabi,10.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Inayat Ullah is a dedicated professional with a passion for patient care.,True
Dr. Bibi Asma,"Pediatrician",No Address Available,12.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Bibi Asma is a dedicated professional with a passion for patient care.,False
Dr. Khushdil Khan,"Pediatrician",Swabi,9.0,400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Khushdil Khan is a dedicated professional with a passion for patient care.,False
Dr. Wali Mohammad,"Pediatrician",Swabi,10.0,400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Wali Mohammad is a dedicated professional with a passion for patient care.,True
Dr. Syed Atiq Ur Rehman,"Pediatrician",Swabi,16.0,400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Syed Atiq Ur Rehman is a dedicated professional with a passion for patient care.,True
Dr. Roohullah,"Pediatrician",Swabi,15.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Roohullah is a dedicated professional with a passion for patient care.,False
Dr. Faiza Rehman,"Gynecologist",Swabi,7.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Faiza Rehman is a dedicated professional with a passion for patient care.,True
Dr. Shahid Akbar,"General Physician",Swabi,4.0,200.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Shahid Akbar is a dedicated professional with a passion for patient care.,False
Dr. Wasim Akram,"General Physician",Swat,8.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Wasim Akram is a dedicated professional with a passion for patient care.,False
Dr. Ubaid Ullah Asad,"Family Medicine",No Address Available,9.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Ubaid Ullah Asad is a dedicated professional with a passion for patient care.,False
Dr. Salim Riaz,"General Physician",Swabi,3.0,300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Salim Riaz is a dedicated professional with a passion for patient care.,False
Dr. Akhtar Ali Shah,"General Physician",Swabi,40.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Akhtar Ali Shah is a dedicated professional with a passion for patient care.,False
Dr. Mohammad Saqib,"General Physician",Swabi,5.0,400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Mohammad Saqib is a dedicated professional with a passion for patient care.,False
Dr. Arshad Irshad,"General Physician",Swabi,25.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Arshad Irshad is a dedicated professional with a passion for patient care.,True
Dr. Bakhzamin Khan,"General Physician",Swabi,17.0,300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Bakhzamin Khan is a dedicated professional with a passion for patient care.,False
Dr. Syed Muneeb,"Nephrologist",Swabi,30.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Syed Muneeb is a dedicated professional with a passion for patient care.,False
Dr. Zahid Ali Shah,"Nephrologist",Swabi,11.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Zahid Ali Shah is a dedicated professional with a passion for patient care.,True
Dr. Mohammad Adeel,"Ent Specialist",Swabi,10.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Mohammad Adeel is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Abbas Khan,"Neuro Surgeon",Rawalpindi,8.0,3000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Muhammad Abbas Khan is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Amer Zaman,"Neuro Surgeon",No Address Available,2.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Amer Zaman is a dedicated professional with a passion for patient care.,True
Dr. Rahmat Ali,"Dermatologist",Swat,5.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Rahmat Ali is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Sohail Waheed,"Dermatologist",Swat,5.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Asst. Prof. Dr. Sohail Waheed is a dedicated professional with a passion for patient care.,False
Dr. Maham Gul,"Gynecologist",Swat,4.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Maham Gul is a dedicated professional with a passion for patient care.,True
Dr. Sidra Kashif,"Gynecologist",No Address Available,6.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Sidra Kashif is a dedicated professional with a passion for patient care.,True
Dr. Syed Shabir Ahmad,"General Physician",No Address Available,5.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Syed Shabir Ahmad is a dedicated professional with a passion for patient care.,False
Dr. Murad Rashid,"Gastroenterologist",Swat,10.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Murad Rashid is a dedicated professional with a passion for patient care.,False
Dr. Hussain Khan,"Orthopedic Surgeon",Swat,5.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Hussain Khan is a dedicated professional with a passion for patient care.,False
Dr. Majid Nisar,"Orthopedic Surgeon",Swat,9.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Majid Nisar is a dedicated professional with a passion for patient care.,False
Dr. Jamshid Ali,"Orthopedic Surgeon",Swat,11.0,1200.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Jamshid Ali is a dedicated professional with a passion for patient care.,False
Dr. Shah Hussain,"General Physician",Swat,12.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Shah Hussain is a dedicated professional with a passion for patient care.,False
Dr. Tariq Aziz,"Pediatrician",No Address Available,6.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Tariq Aziz is a dedicated professional with a passion for patient care.,False
Dr. Arif Khan,"Pediatrician",No Address Available,5.0,1200.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Arif Khan is a dedicated professional with a passion for patient care.,True
Dr. Abdullah Khan,"Pediatrician",Saidu Sharif,6.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Abdullah Khan is a dedicated professional with a passion for patient care.,True
Dr. Amjad Alii,"General Surgeon",No Address Available,3.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Amjad Alii is a dedicated professional with a passion for patient care.,False
